regcenterName;lendingOfficeName;lendingOfficeCode;type;organizationName;shopName;commercialNetName;shopCode;shopAddress;locationMessage;workingHours;latitude;longitude;order
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС, ООО ""ДНС РИТЕЙЛ"" пгт Яшкино ,ул Куйбышева,д 8";ЭКСПЕРТ-РИТЕЙЛ;2501015020001877;652010, Кемеровская обл, Яшкинский р-н, Яшкино пгт, Куйбышева ул, д. 8;центральная площадь, напротив дворца культуры;"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";55.8690377;85.4418227;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""КРЕДИТНЫЕ СИСТЕМЫ""";14-09 КБМ РБТ г Томск пр-кт Мира д 36;КРЕДИТ БРОКЕР МЕНЕДЖМЕНТ;770106821000042;634057, Томская обл, Томск г, Мира пр-кт, д. 36;Сотрудник банка находится в магазине РБТ, расположенном в ТЦ Мирамикс (ост. 10 поликлиника) на цокольном этаже, рабочее место сотрудника расположено справа от входа в магазин;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";56.5149644;84.973325;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""Магнит""";Диван Диваныч_ООО Магнит_Ленинск-Кузнецкий, пр.Текстильщиков, 6/1;;420100853000011;652523, Кемеровская область - Кузбасс обл, Ленинск-Кузнецкий г, Текстильщиков пр-кт, д. 6/1;не указано;"Пн-Пт: 10:00-19:00 ; Сб: 10:00-18:00 ; Вс: 10:00-17:00";54.7004556;86.2075325;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС, ООО ""ДНС РИТЕЙЛ"",Кемерово г,Ленина проспект,д. 133,,";ЭКСПЕРТ-РИТЕЙЛ;2501015020001139;650056, Кемеровская обл, Кемерово г, Ленина пр-кт, д. 133;Отдельный вход в магазин ДНС, рядом ВОЛКОВСКИЙ, Эльдорадо. Ориентир Бульварное кольцо;"Пн-Пт: 10:00-21:00 ; Сб: 10:00-21:00 ; Вс: 10:00-21:00";55.3472887;86.1580189;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""Ореол""";Старт_ООО Ореол_Белово ул.Железнодорожная, 40/1;;420102112000003;652612, Кемеровская область - Кузбасс обл, Белово г, Железнодорожная ул, д. 40/1;"Остановка ""Вокзальная площадь"". Находится справо от ЖД вокзала в проулке за жилым домом. Отдельно  стоящее 2-этажное здание. В нем располагается Банк ВТБ и магазин Бристоль. Сам магазин находится на 2ом этаже над магазином ""Бристоль"".";"Пн-Пт: 10:00-19:00 ; Сб: 10:00-19:00 ; Вс: 10:00-17:00";54.4101807;86.3098596;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС, ООО ""ДНС РИТЕЙЛ"",Томск,,Котовского,д. 19/1,,";ЭКСПЕРТ-РИТЕЙЛ;2501015020001192;634034, Томская обл, Томск г, Котовского ул, д. 19/1;"ТЦ ""Смайл City"", вход со стороны ул. Красноармейская. Сотрудник Банка находится в магазине ""ДНС"".";"Пн-Пт: 10:00-21:00 ; Сб: 10:00-21:00 ; Вс: 10:00-21:00";56.46067;84.9655443;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;ИП Головина И.В.;Киловатт _ИП Головина И.В._ Анжеро-Судженск ,ул.Горняцкая 4;;420102318000001;652470, Кемеровская область - Кузбасс обл, Анжеро-Судженск г, Горняцкая ул, д. 4;не указано;"Пн-Пт: 10:00-19:00 ; Сб: 10:00-19:00 ; Вс: 10:00-19:00";56.0832283;86.0092096;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;ИП Головина И.В.;Обои по душе _ИП Головина И.В._ Анжеро-Судженск ,ул.Горняцкая 4;;420102318000002;652470, Кемеровская область - Кузбасс обл, Анжеро-Судженск г, Горняцкая ул, д. 4;не указано;"Пн-Пт: 10:00-19:00 ; Сб: 10:00-19:00 ; Вс: 10:00-19:00";56.0832283;86.0092096;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;ИП Мифтахова М.Г.;Учебный центр_ИП Мифтахова М.Г._Ленинск-Кузнецкий, ул.Суворова, 7;;420102323000001;652500, Кемеровская область - Кузбасс обл, Ленинск-Кузнецкий г, Суворова ул, д. 7;не указано;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";54.6632599;86.1667317;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;ИП Мифтахова М.Г.;ИМ_ИП Мифтахова М.Г._Белово Колмогоровская 13;;420102323000002;652617, Кемеровская область - Кузбасс обл, Белово г, Грамотеино пгт, Колмогоровская ул, д. 13;не указано;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";54.5017728;86.3740588;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;ИП Мишина Д.В.;Эконом Строй _ИП Мишина Д.В._ Тайга г. ,ул.40лет Октября  8;;420102317000001;652401, Кемеровская область - Кузбасс обл, Тайга г, 40 лет Октября ул, д. 8;не указано;"Пн-Пт: 10:00-19:00 ; Сб: 10:00-19:00 ; Вс: 10:00-19:00";56.0650662;85.62563;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС, ООО ""ДНС РИТЕЙЛ""г.Тайга , ул.40 лет Октября ,д 6а";ЭКСПЕРТ-РИТЕЙЛ;2501015020001646;652401, Кемеровская обл, Тайга г, 40 лет Октября ул, д. 6, кор. а;2 этаж лестница прямо, вывеска ДНС;"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";56.065037;85.62508;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;ООО Сильвия;Данилка_ООО Сильвия_Анжеро-Судженск,ул.Ватутина 29;;420101880000002;652474, Кемеровская область - Кузбасс обл, Анжеро-Судженск г, Ватутина ул, д. 29;не указано;"Пн-Пт: 10:00-19:00 ; Сб: 10:00-19:00 ; Вс: 10:00-19:00";56.0543087;86.0262127;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС, ООО ""ДНС РИТЕЙЛ"",Кемерово г, Молодежный пр-т, д. 1";ЭКСПЕРТ-РИТЕЙЛ;2501015020001541;650070, Кемеровская обл, Кемерово г, Молодежный пр-кт, д. 1;не указано;"Пн-Пт: 10:00-21:00 ; Сб: 10:00-21:00 ; Вс: 10:00-21:00";55.3291626;86.1305528;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""Партнер-ТА""";Теле2_ООО Партнер-ТА_Белово, ул.Железнодорожная, д.31;КРЕДИТНЫЙ ОТДЕЛ;700101296000127;652612, Кемеровская область - Кузбасс обл, Белово г, Железнодорожная ул, д. 31;не указано;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";54.4106425;86.3107493;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""Лира""";Мебельный салон Громада_ООО Лира_Ленинск-Кузнецкий, пл. Кирова,4;;420101060000003;652502, Кемеровская область - Кузбасс обл, Ленинск-Кузнецкий г, Им Кирова пл, д. 4;не указано;"Пн-Пт: 09:00-20:00 ; Сб: 09:00-20:00 ; Вс: 09:00-20:00";54.6591761;86.14648;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""ДНС РИТЕЙЛ""";"ДНС, ООО ""ДНС РИТЕЙЛ"", Кемерово г, Московский пр-кт, д. 19";ЭКСПЕРТ-РИТЕЙЛ;2501015020002580;650065, Кемеровская область - Кузбасс обл, Кемерово г, Московский пр-кт, д. 19;ТЦ ЛЕТО, на минус первом этаже;"Пн-Пт: 10:00-21:00 ; Сб: 10:00-21:00 ; Вс: 10:00-21:00";55.3563083;86.1569598;1,2 порядок
СИБИРСКИЙ;КЕМЕРОВО;1-4TFH-4;POS;"ООО ""Партнер-ТА""";Теле2_ООО Партнер-ТА_Промышленная, Островского 9;КРЕДИТНЫЙ ОТДЕЛ;700101296000128;652380, Кемеровская область - Кузбасс обл, Промышленновский р-н, Промышленная пгт, Н.Островского ул, д. 9;не указано;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";54.906859;85.635552;3 порядок
СИБИРСКИЙ;КЕМЕРОВО;;POS;"ООО ""БА ФИНАНС""";Леруа Мерлен БА ФИНАНС Г Кемерово  Кузнецкий проспект  33/2;DIRECT CREDIT 2015;770106619000056;650000, Кемеровская область - Кузбасс обл, Кемерово г, Кузнецкий пр-кт, д. 33/2;1 этаж гипермаркет Леруа Мерлен, кредитный отдел по левую сторону, напротив отдела возврата товаров;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";55.355813;86.0645885;1,2 порядок
СИБИРСКИЙ;КРАСНОЯРСК;1-4TFH-2;POS;"ООО ""ДНС РИТЕЙЛ""";14-09 ДНС Брокер УП ООО ДНС Ритейл Норильск, г, Ленинский, пр-кт, дом 40а;ЭКСПЕРТ-РИТЕЙЛ;2501017340001246;663302, Красноярский край, Норильск г, Ленинский пр-кт, д. 40А;"Норильск ТЦ ""69 Параллель"", 2 и 3 этаж";"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";69.3533581;88.1940867;1,2 порядок
СИБИРСКИЙ;КРАСНОЯРСК;1-4TFH-2;POS;"ООО ""ДНС РИТЕЙЛ""";14-09 14-09 ДНС Брокер УП ООО ДНС Ритейл г. Шарыпово,,мкрн Пионерный,д. 9,,;ЭКСПЕРТ-РИТЕЙЛ;2501017340001255;662311, Красноярский край, Шарыпово г, Пионерный мкр, д. 9;Остановка Базыр, в 300 метрах тц, поднятся на 2й этаж;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";55.5256809;89.1873553;1,2 порядок
СИБИРСКИЙ;КРАСНОЯРСК;1-4TFH-2;POS;"ООО ""ДНС РИТЕЙЛ""";14-09 ДНС Брокер УП ООО ДНС Ритейл Красноярск,,9 Мая,д. 81,,;ЭКСПЕРТ-РИТЕЙЛ;2501017340001316;660125, Красноярский край, Красноярск г, 9 Мая ул, д. 81;Административное здание, имеется 2 входа, днс на 2 этаже.;"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";56.048445;92.895906;1,2 порядок
СИБИРСКИЙ;КРАСНОЯРСК;1-4TFH-2;POS;"ООО ""ДНС РИТЕЙЛ""";14-09 ДНС Брокер УП ООО ДНС Ритейл Красноярск,  Телевизорная,  д. 1,  корп. 4;ЭКСПЕРТ-РИТЕЙЛ;2501017340001315;660028, Красноярский край, Красноярск г, Телевизорная ул, д. 1, кор. 4;ТК на Свободном.У магазина свой вход слева от главного входа;"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";56.0216166;92.7941378;1,2 порядок
СИБИРСКИЙ;КРАСНОЯРСК;1-4TFH-2;POS;"ООО ""ДНС РИТЕЙЛ""";"14-09 ""ДНС"", ООО ""ДНС РИТЕЙЛ"", г. Красноярск,пр-кт им.газеты ""Красноярский рабочий"", д. 120";ЭКСПЕРТ-РИТЕЙЛ;2501017340001513;"660095, Красноярский край, Красноярск г, им.газеты ""Красноярский рабочий"" пр-кт, д. 120";ТЦ КРАСНОЯРЬЕ;"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";56.004599;92.9311408;1,2 порядок
СИБИРСКИЙ;КРАСНОЯРСК;1-4TFH-2;POS;"ООО ""ДНС РИТЕЙЛ""";"14-09 ДНС Брокер УП, ООО ""ДНС РИТЕЙЛ""  Красноярский край, Кодинск г, Колесниченко ул, д 5";ЭКСПЕРТ-РИТЕЙЛ;2501017340002403;663491, Красноярский край, Кежемский р-н, Кодинск г, Колесниченко ул, д. 5;Здание администрации города, сотрудник от входа слева;"Пн-Пт: 10:00-19:00 ; Сб: 10:00-19:00 ; Вс: 10:00-19:00";58.6052811;99.183865;1,2 порядок
СИБИРСКИЙ;КРАСНОЯРСК;1-4TFH-2;POS;"ООО ""ДНС РИТЕЙЛ""";"14-09 ДНС, ООО ""ДНС РИТЕЙЛ"", Красноярский, край, Красноярск, г, Щорса, ул, дом 44";ЭКСПЕРТ-РИТЕЙЛ;2501017340001623;660003, Красноярский край, Красноярск г, Щорса ул, д. 44;ТЦ МАВИ, ОСТ ЗЛОБИНО;"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";55.9935757;92.9537338;1,2 порядок
СИБИРСКИЙ;КРАСНОЯРСК;1-4TFH-2;POS;"ООО ""ДНС РИТЕЙЛ""";14-09 ДНС Брокер УП ООО ДНС Ритейл Красноярск, г, Академика Вавилова, ул, дом 1, корпус 39;ЭКСПЕРТ-РИТЕЙЛ;2501017340001317;660064, Красноярский край, Красноярск г, Академика Вавилова ул, д. 1, кор. 39;ТЦ Атмосфера дома, остановка Шелен;"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";55.9937569;92.9167139;1,2 порядок
СИБИРСКИЙ;КРАСНОЯРСК;1-4TFH-2;POS;КУДРИН С Ю;Айсберг ИП Кудрин С.Ю. 662150, г. АЧИНСК, ул. Микрорайон 2, д. 6;;2401373002;662150, Красноярский край, Ачинск г, 2-й мкр, д. 6;трамвайная остановка торговый центр, пройти мимо магазина батон, мимо мусорки,  мимо школы номер 7, в жилом доме на 1 этаже;"Пн-Пт: 10:00-19:00 ; Сб: 10:00-19:00 ; Вс: 10:00-19:00";56.2606914;90.4813319;1,2 порядок
СИБИРСКИЙ;КРАСНОЯРСК;1-4TFH-2;POS;"ООО ""ДНС РИТЕЙЛ""";14-09 14-09 ДНС Брокер УП ООО ДНС Ритейл г.Сосновоборск,,Ленинского Комсомола,д. 35,,;ЭКСПЕРТ-РИТЕЙЛ;2501017340001252;662500, Красноярский край, Сосновоборск г, Ленинского Комсомола ул, д. 35;ТЦ ЛЕТО;"Пн-Пт: 10:00-19:00 ; Сб: 10:00-19:00 ; Вс: 10:00-19:00";56.1161645;93.3307452;1,2 порядок
